ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged_real,usd_goal_real
46497438,Unicorn Bike - The World's Loveliest Bicycle Bells & More.,Product Design,Design,EUR,25/06/2017,2500,26/05/2017 09:07,920,failed,44,DE,1049.9,2853
46961414,Heng Balance Lamp - A unique lamp with switch in mid-air,Product Design,Design,EUR,30/01/2017,10000,21/12/2016 14:58,387176,successful,5924,NL,415866.64,10741.02
47064334,CINEKIN : The 7th Art Force awakens in Congo-Kinshasa,Film & Video,Film & Video,EUR,10/12/2015,10000,08/11/2015 19:36,10025,successful,55,FR,10977.4,10950.02
47728086,GaRaBó: Art and Democracy for children,Children's Books,Publishing,EUR,04/11/2016,6000,11/10/2016 10:26,642,failed,31,ES,712.17,6655.8
48255804,Kein Ende in Sicht - Trickfilmserie (Canceled),Animation,Film & Video,EUR,16/05/2016,12500,06/04/2016 15:21,1310,canceled,13,DE,1469.68,14023.67
48675647,BooM: The coolest cap in the world,Apparel,Fashion,EUR,01/03/2016,9000,01/02/2016 10:42,44824.5,successful,872,NL,49172.32,9872.97
48772306,"Organic Coffee, Permaculture, Wax Palm and Biodiversity",Farms,Food,EUR,17/02/2017,3500,18/01/2017 00:44,787,failed,8,ES,838.15,3727.49
49009467,"Ronin ProFade, the best hair cutter for fades!!",Design,Design,EUR,10/01/2018,15000,28/11/2017 17:55,1170,live,13,ES,1420.02,18205.43
49664466,"El Pati art and photography workspace in Barcelona, Spain",Art,Art,EUR,31/03/2016,3500,09/03/2016 00:40,3542,successful,38,ES,4049.2,4001.19
49769662,Cowboy Bebop Enamel Pin Set,Accessories,Fashion,EUR,07/01/2018,550,03/12/2017 18:58,217,live,16,DE,263.37,667.53
50579153,"BONCHO, the bike poncho",Product Design,Design,EUR,21/01/2016,15000,22/12/2015 08:56,138628.55,successful,1994,NL,149829.83,16212.01
51092358,Visual Patient Education Picture Books,Children's Books,Publishing,EUR,14/01/2016,9000,10/12/2015 23:40,2136,failed,37,NL,2331.24,9822.65
51526493,Out of Sight - A tale of invisibility and theft,Comic Books,Comics,EUR,07/09/2017,2500,08/08/2017 19:15,2515,successful,68,NL,3033.08,3014.99
52187218,100 SKULLS PROJECT,Art,Art,EUR,03/02/2017,200,04/01/2017 15:46,516,successful,75,ES,554.24,214.82
52318909,Educational app,Mobile Games,Games,EUR,01/06/2016,4500,22/04/2016 21:29,198,failed,7,NL,220.85,5019.3
52359633,Planet Park indoor skatepark Brussels (3000 m2 ),DIY,Crafts,EUR,16/10/2015,1000,06/09/2015 15:25,116,failed,6,BE,131.78,1136
52575722,BaD Ties - Simply perfect Bow Ties,Accessories,Fashion,EUR,17/11/2017,5000,18/10/2017 17:25,648,failed,15,DE,764.31,5897.48
52887059,RP - Sketches of Girls (Pin-up and more),Illustration,Art,EUR,27/08/2016,200,28/07/2016 18:52,68,failed,7,IT,76.11,223.86
53030290,Döner mit alles (Canceled),Comedy,Film & Video,EUR,05/02/2016,150000,07/12/2015 20:38,300,canceled,9,DE,336.06,168029.57
53109368,"JONNY TEARDROP ""NO PROBLEMO"" Directed By Louis Vignat",Music Videos,Film & Video,EUR,18/03/2017,7000,13/02/2017 01:30,1563,failed,21,FR,1688.82,7563.48
53175134,Echoes from the Drift 2,Comics,Comics,EUR,14/12/2017,2950,14/11/2017 18:58,3259,successful,67,ES,3847.56,3482.76
53623465,aexo - the protector drone (Canceled),Flight,Technology,EUR,30/06/2015,25000,12/05/2015 09:43,26504,canceled,38,DE,29408.7,27739.87
53821440,YOUR BACKPACK IS BACK- Hinüber Backpacks,Product Design,Design,EUR,03/09/2016,6000,04/08/2016 11:33,628,failed,20,DE,707.63,6760.79
53849267,CapBlock: World's First Customizable Pixel Art Signature Cap,Ready-to-wear,Fashion,EUR,27/11/2016,15000,18/10/2016 23:11,468,canceled,13,FR,498.05,15963.05
54114065,Late medieval to Napoleonic wargame scenery for 6 to 28mm,Gaming Hardware,Games,EUR,13/01/2018,400,14/11/2017 13:06,2382,live,47,FR,2891.02,485.48
54236352,Höhe 80 - Project Whitesheet 2018,Academic,Publishing,EUR,17/12/2017,140000,18/10/2017 10:31,178891.05,successful,2679,BE,212039.13,165941.66
54462869,FW (Canceled),Fashion,Fashion,EUR,14/03/2016,20000,03/02/2016 08:01,750,canceled,7,IT,845.93,22558.09
54501146,SpaceTime Coordinates ~ your personal place in space,Product Design,Design,EUR,30/09/2015,100,12/08/2015 16:07,83660,successful,1514,FR,93364.28,111.6
54504000,Buff Publication,Art Books,Publishing,EUR,04/07/2017,2000,14/06/2017 15:51,2090,successful,43,IE,2385.11,2282.4
54952289,Turbina Jaime,Gadgets,Technology,EUR,23/12/2017,50000,13/11/2017 16:43,70,failed,6,ES,83.95,59964.98
55132420,Aeldengald Saga Book I,Video Games,Games,EUR,14/02/2016,4000,15/01/2016 03:39,100,failed,10,DE,110.96,4438.38
55196729,"José Carlos Cubas Quintet - ""Ajó""",Jazz,Music,EUR,02/07/2015,1800,02/06/2015 09:35,1870,successful,73,ES,2074.94,1997.27
55298549,100 Silver Sleigh Bells by Christmas!,Art,Art,EUR,04/05/2015,28000,04/04/2015 01:06,2871,failed,26,NL,3221.54,31418.66
55344259,Capacitive Touch Sensor Board with 6 LED-lit Buttons,DIY Electronics,Technology,EUR,28/03/2017,3500,26/02/2017 14:21,768,failed,19,AT,821.07,3741.83
55610700,May TheFrenchKiss be the universal way of communication !,Apparel,Fashion,EUR,23/07/2016,10000,21/06/2016 10:51,11712.17,successful,93,FR,13015.69,11112.96
55616092,My-Sentinel - World's first Plug&Play Internet security box,Gadgets,Technology,EUR,28/06/2015,5000,29/05/2015 18:11,6674,successful,97,FR,7405.43,5547.97
55866341,Sal'n'Bossa,World Music,Music,EUR,06/06/2017,15000,07/04/2017 22:29,1295,failed,21,IT,1447.3,16764.08
55895170,Figura Strategic board game Small Box,Tabletop Games,Games,EUR,30/08/2017,700,31/07/2017 19:21,784,successful,27,IT,934.52,834.4
56165355,Limited Edition Zombie Hand Stickers Pack and Enamel Pin,Illustration,Art,EUR,21/06/2017,650,22/05/2017 09:41,748,successful,37,ES,835.74,726.25
56247506,Westeros Tiles,Product Design,Design,EUR,24/09/2015,10500,25/08/2015 09:39,260,failed,9,ES,289.93,11708.56
56313522,GameDeck VR,Live Games,Games,EUR,05/08/2016,10000,08/07/2016 05:13,7941,failed,87,DE,8858.97,11155.98
56374204,Purli - the reminding and adaptive shopping list,Apps,Technology,EUR,26/05/2016,14500,26/04/2016 19:41,17,failed,10,DE,18.99,16193.52
56399146,LeFashionPlate,Couture,Fashion,EUR,09/12/2016,5000,21/11/2016 11:21,120,failed,6,ES,126.71,5279.5
56537379,Personalized Story Book !! (Canceled),Children's Books,Publishing,EUR,30/12/2015,21513,29/11/2015 15:30,151,canceled,6,ES,164.39,23421.12
56858147,Chi meglio di un ventenne può raccontare di ventenni?,Drama,Film & Video,EUR,09/02/2018,15000,11/12/2017 00:02,1210,live,11,IT,1468.57,18205.43
57444727,Seahorse Tool - A multifunctional keychain,Product Design,Design,EUR,27/05/2017,11900,12/04/2017 18:56,2143,failed,127,FR,2403.81,13348.29
57987230,Bring John Butler Yeats Home,Art,Art,EUR,27/09/2017,50000,20/09/2017 22:21,1501,failed,10,IE,1772.07,59029.79
58000916,"""Architects, not Architecture"" - Hamburg Edition 03",Architecture,Design,EUR,10/06/2016,2500,16/05/2016 01:25,2535,successful,94,DE,2865.57,2826.01
58272443,"KOCH & CO. - Goodyear Welted Shoes, Made To Last.",Footwear,Fashion,EUR,01/05/2017,5000,01/04/2017 13:25,5351,successful,35,DE,5865.2,5480.47
58608102,Brütal Age - join the horde! (Canceled),Mobile Games,Games,EUR,24/10/2015,10000,24/09/2015 09:42,1569,canceled,21,FR,1728.56,11016.98
59075625,Revista Egorama,Comic Books,Comics,EUR,27/10/2017,3100,16/09/2017 00:47,3205,successful,67,ES,3719.39,3597.54
59519720,CLIC CLAC Pinhole Camera Sténopé on Photographic Paper,Photography,Photography,EUR,27/07/2016,10000,27/06/2016 21:08,411,failed,7,FR,456.74,11112.96
60495176,The Golden Mirror - Journeys of The Mind,Poetry,Publishing,EUR,29/06/2016,5000,01/06/2016 10:49,560,failed,22,NL,623.56,5567.49
60582897,DESIGN MOON CALENDAR 2018,Graphic Design,Design,EUR,20/11/2017,1111,26/10/2017 22:54,2349,successful,64,DE,2789.92,1319.54
60596218,Arsies' Painting Toolbox; A miniature painting monograph.,Painting,Art,EUR,18/11/2016,7500,15/10/2016 11:57,52670,successful,732,ES,55983.08,7971.77
60636533,Stripy Deck Pastel Edition: Playing Cards for Cardistry,Playing Cards,Games,EUR,04/08/2017,6500,30/06/2017 00:00,8877,successful,260,FR,10535.25,7714.22
60652886,3D printable terrain,Tabletop Games,Games,EUR,24/05/2017,700,24/04/2017 15:52,191,failed,7,AT,213.84,783.72
61070203,"The Treegonizer: 1 App, 1 GUI, 1 File, 14 functions",Software,Technology,EUR,08/11/2017,84000,09/10/2017 18:11,51,failed,6,NL,59.44,97894.11
61134037,Yogacycled - eco-friendly yogawear,Apparel,Fashion,EUR,09/04/2017,15000,08/03/2017 17:09,15129.77,successful,65,FR,16083.01,15945.06
61296401,Good Life,Shorts,Film & Video,EUR,31/10/2016,2000,01/10/2016 11:55,2205,successful,37,AT,2446,2218.6
61676280,Professional filmmaking school website,Film & Video,Film & Video,EUR,15/01/2018,27000,16/12/2017 17:31,52,live,8,IT,63.11,32769.77
61898763,The ANTI: a high-quality desk toy,Product Design,Design,EUR,17/06/2017,1000,18/05/2017 08:35,384,failed,22,IT,429.05,1117.31
62345724,Moppa Sea World Adventure,Mobile Games,Games,EUR,04/02/2016,20000,05/01/2016 10:19,1007,failed,15,NL,1128.04,22403.94
62404927,EKSTER 2.0 - Ultra-slim Trackable Wallets,Technology,Technology,EUR,16/03/2017,10000,14/02/2017 11:25,165099,successful,1660,NL,177266.58,10736.99
62431906,Keep it simple,Design,Design,EUR,21/07/2017,5000,21/06/2017 16:23,7616,successful,105,FR,8866.54,5820.99
62438978,PerlDancer Book,Software,Technology,EUR,13/12/2015,15000,30/10/2015 18:10,9957,failed,129,FR,10789.4,16254
62603392,Willy Miniatures - Lords of Corruption Fantasy Football Team,Tabletop Games,Games,EUR,19/02/2016,4000,25/01/2016 17:59,24015.87,successful,198,ES,26647.88,4438.38
62989966,WIRE BRAKE a new way to stop your bike,Product Design,Design,EUR,23/11/2015,18000,24/10/2015 12:17,1690,failed,36,IT,1788.02,19043.99
63485974,Dolce Vita in Grenoble,Public Art,Art,EUR,18/11/2015,3000,09/11/2015 21:32,3818,successful,26,FR,4080.67,3206.4
63507994,"Shoulder strap for laptop, sport and travel bag with tracker",Gadgets,Technology,EUR,20/11/2016,750,01/11/2016 19:42,1885,successful,46,DE,1996.59,794.4
63638762,Zeus Playing Cards,Playing Cards,Games,EUR,08/08/2017,5500,30/06/2017 14:28,1632,failed,38,IT,1920.05,6470.74
64787211,Little Star Chair,Product Design,Design,EUR,05/08/2017,62000,06/06/2017 14:46,18134,failed,19,IT,21334.62,72942.89
64961751,"BRISE, The First Air Purifier with Artificial Intelligence",Hardware,Technology,EUR,09/01/2017,30000,30/11/2016 15:01,61534,successful,126,DE,65601.28,31982.94
65204653,De Zoete Biet,Food Trucks,Food,EUR,15/07/2015,2500,15/06/2015 19:32,2561,successful,21,NL,2788.67,2722.24
65610918,"Help Festival ZVRK in Mostar, Sarajevo, Banja Luka",Performances,Dance,EUR,08/12/2017,9000,08/11/2017 18:44,260,failed,13,FR,305.29,10567.85
65923365,Wired Art - Soundwave Reacting LED T-shirts,Fashion,Fashion,EUR,07/05/2017,9000,06/04/2017 17:41,1370,failed,23,DE,1490.01,9788.35
66071197,Thriller literario moderno basado en Nikola Tesla,Fiction,Publishing,EUR,05/06/2016,200,06/04/2016 22:57,125,failed,21,ES,141.3,226.08
66485719,Healer's Quest,Video Games,Games,EUR,07/05/2016,8000,07/04/2016 01:09,8225,successful,279,BE,9333.76,9078.43
66774768,Rick and Morty Hard Enamel Pins,Accessories,Fashion,EUR,19/11/2017,910,20/10/2017 08:59,353,failed,12,DE,419.26,1080.81
67147282,- ODIN -,Product Design,Design,EUR,16/06/2017,7500,17/05/2017 01:22,557,failed,12,BE,622,8375.21
67503449,Luckslinger,Video Games,Games,EUR,03/03/2015,7000,01/02/2015 11:13,1312,failed,42,NL,1438.34,7674.09
67916321,Timeinvest Game,Games,Games,EUR,09/11/2015,10000,10/10/2015 09:41,1608,failed,31,NL,1730.86,10764.03
68045355,"ATOS, Sofa Arm Rest Table with Phone and Tablet Stand",Gadgets,Technology,EUR,04/09/2017,2000,02/08/2017 19:17,3576,successful,59,IT,4312.64,2411.99
68088776,Projects of Earth YAMMI: Authentic Million Miles Ingredients,Cookbooks,Food,EUR,04/10/2017,6500,04/09/2017 19:56,435,failed,6,IT,509.25,7609.55
68157189,Elven Lords,Tabletop Games,Games,EUR,17/12/2017,2000,01/12/2017 20:06,8227.8,successful,115,ES,9752.39,2370.6
68192244,Visual artist moving to Rennes for artist residency,Installations,Art,EUR,03/10/2017,600,19/08/2017 16:55,716,successful,15,FR,838.22,702.42
68384839,Stoner Train IV Studio Album,Rock,Music,EUR,12/04/2016,3000,03/03/2016 01:13,1011,failed,26,DE,1140.81,3385.2
68454164,"Bloxorz for Vectrex, PC, Mac, iOS and Android",Games,Games,EUR,20/12/2017,3000,20/11/2017 05:56,3908,successful,60,DE,4632.14,3555.89
68806483,Area 51 - Top Secret (board game),Tabletop Games,Games,EUR,16/09/2016,6000,17/08/2016 17:50,6000.5,successful,101,DE,6736.16,6735.59
69119848,DIScover US - WEar Custom shoes,Accessories,Fashion,EUR,26/12/2015,20000,11/11/2015 09:36,5887.99,failed,53,IT,6410.23,21773.92
69870355,DIY Soda Can Solar Collector,DIY Electronics,Technology,EUR,08/05/2016,3000,08/04/2016 17:01,113,failed,9,BE,128.23,3404.41
69927850,Unlost (Canceled),Gadgets,Technology,EUR,17/04/2016,20000,17/02/2016 13:03,183,canceled,7,FR,206.11,22526.07
70099107,Yovoli: next generation newsgathering for professionals,Web,Journalism,EUR,30/10/2017,6600,11/10/2017 12:41,379.5,failed,8,NL,442.39,7693.65
70216926,"PILLARDS, Le Voyage Galactique - Jeu de société",Tabletop Games,Games,EUR,22/05/2017,4500,20/04/2017 13:33,1485,failed,22,FR,1662.6,5038.18
70375384,Stop Feeding Your Cancer - One Doctor's Journey,Publishing,Publishing,EUR,08/07/2016,25000,08/06/2016 21:57,120,failed,6,IE,132.84,27675.07
70596807,french teuch - Vulgarité payante,Apparel,Fashion,EUR,04/08/2015,1000,07/07/2015 20:42,2021,successful,30,FR,2211.18,1094.1
70659614,Pixie Queen,Tabletop Games,Games,EUR,20/10/2016,25000,09/09/2016 11:59,36714.18,successful,671,BE,39967.1,27215.03
70669427,Chapter III - Clanking Muscles,Animation,Film & Video,EUR,08/09/2017,2000,10/07/2017 16:45,240,failed,7,ES,289.44,2411.99
71098547,Fair produced Humanwear,Ready-to-wear,Fashion,EUR,17/04/2017,15000,07/03/2017 09:12,16003,successful,179,AT,17120.09,16047.07
71331479,iPad presenter in solid oak (Canceled),Product Design,Design,EUR,03/05/2015,10000,04/04/2015 13:41,725,canceled,6,NL,813.52,11220.95
71488497,VISAGE Student's Photography Exhibition 2016,People,Photography,EUR,25/05/2016,1200,02/04/2016 11:22,97,failed,6,AT,108.33,1340.15
71574610,Freedom (VF),Tabletop Games,Games,EUR,09/10/2015,4900,25/09/2015 18:00,8740,successful,186,FR,9930.35,5567.36
72035647,ChargeMeOn,Technology,Technology,EUR,10/12/2015,117000,10/11/2015 07:54,1872,suspended,56,IT,2049.84,128115.28
72065771,.nooth,Apps,Technology,EUR,15/01/2017,100000,06/12/2016 19:50,2567,failed,11,DE,2729.23,106319.64
72322502,Commissions: Pet's Document Holder Passamondo,Pet Fashion,Fashion,EUR,15/12/2017,1000,15/11/2017 18:24,260,canceled,6,IT,306.95,1180.6
72454377,The CreativeNetwork,Documentary,Film & Video,EUR,25/07/2015,10500,26/05/2015 16:56,7397,failed,100,DE,8112.26,11515.3
72654031,Des ombres sur les épaules de Géants - Série photographique,Digital Art,Art,EUR,15/01/2018,1500,16/11/2017 09:58,1300,live,8,FR,1577.8,1820.54
72754150,Antarctic & Swiss Alps Posters,Fine Art,Photography,EUR,31/05/2016,800,29/04/2016 15:52,1289,successful,14,ES,1437.75,892.32
72925077,"Lexisport.com, le Droit du sport pour tous !",Web,Journalism,EUR,01/08/2015,1000,17/06/2015 21:48,1006,successful,15,FR,1100.67,1094.1
73022679,The NEW Goggles ALZELA®,Product Design,Design,EUR,21/01/2016,65000,22/12/2015 18:17,2484,failed,22,IT,2684.71,70252.04
73025090,RaspUnderControl,DIY Electronics,Technology,EUR,16/04/2017,2000,02/03/2017 16:36,2706,successful,76,IT,2894.89,2139.61
73314273,AMFI Students Graduation Presentation,Couture,Fashion,EUR,06/06/2015,500,05/05/2015 20:10,1327,successful,68,NL,1488.89,561
73656093,New Photoluminescent Pigment - Light Your Life!,Technology,Technology,EUR,20/05/2016,15000,20/04/2016 07:30,1116,failed,56,IT,1252.03,16828.41
73947427,BLOOMINCARD - Greeting card and vase all-in-one,Product Design,Design,EUR,28/06/2016,15000,19/05/2016 18:58,752,failed,28,NL,837.35,16702.48
74251103,Quickfilm - The Platform to Boost Your Filmmaking Career,Film & Video,Film & Video,EUR,26/10/2017,55000,26/09/2017 17:52,1847.5,failed,56,NL,2144.02,63827.32
74753188,CORKAW Wallet - The best slim and easy wallet to use.,Product Design,Design,EUR,08/08/2016,1000,06/07/2016 23:07,748,canceled,37,FR,834.62,1115.8
75487375,"""La psychanalyse du feu"".",Art,Art,EUR,13/08/2017,5000,14/06/2017 22:21,1936,failed,28,FR,2272.86,5869.99
75547817,INASKA - a new generation of sports bikinis,Fashion,Fashion,EUR,11/11/2016,11000,12/10/2016 20:20,2464,failed,58,DE,2686.76,11994.46
75555470,AhAhAh! - Le MANIFESTE des Personnalités Créatives,Publishing,Publishing,EUR,01/07/2015,27000,27/05/2015 09:49,27000,successful,75,FR,29959.06,29959.06
75581136,"TIDY-W: ULTRA SLIM, COMPACT, SMALL AND FUNCTIONAL WALLET",Product Design,Design,EUR,03/11/2016,500,03/10/2016 10:59,1547,successful,57,DE,1716.09,554.65
75947773,Üfo: The World's First Space Planter on Earth,Product Design,Design,EUR,25/11/2017,48500,26/10/2017 13:02,1936,canceled,26,ES,2300.93,57642.03
76018083,Become an iOS Hacker,Software,Technology,EUR,23/12/2016,5000,23/11/2016 10:54,1345,failed,20,DE,1404.99,5223.02
76439612,Swapp,Apps,Technology,EUR,06/07/2016,50000,06/06/2016 16:34,651,failed,6,FR,720.66,55350.15
76673064,Bubblized Captain America Vs Iron Man Vinyl Stickers,Illustration,Art,EUR,05/07/2016,300,03/06/2016 19:03,344,successful,19,FR,380.81,332.1
77340914,Origami - Paper Christmas balls,DIY,Crafts,EUR,28/10/2016,500,28/09/2016 19:10,236,failed,9,BE,257.76,546.1
78237456,Rohân - 1ier album de rap géo-poétique,Hip-Hop,Music,EUR,25/10/2016,2500,06/10/2016 17:53,2950,successful,56,FR,3222,2730.51
78296266,SPARK 2.0 | The ultimate earbuds accessory,Product Design,Design,EUR,27/10/2017,9000,12/09/2017 10:05,10252.06,successful,303,FR,11897.48,10444.47
78313710,OLLIES Amsterdam,Footwear,Fashion,EUR,25/06/2017,29000,26/05/2017 10:09,12928,failed,94,NL,14753.44,33094.82
78460530,Poly Tram,Games,Games,EUR,11/11/2016,5000,12/10/2016 00:51,366,failed,24,BE,399.09,5452.03
78795893,THE ALAN PARSONS PROJECT - The English Book,Translations,Publishing,EUR,02/03/2016,1900,01/02/2016 18:49,2217,successful,82,IT,2432.04,2084.29
79280775,"L'Ennui, fanzine numéro 3",Zines,Publishing,EUR,14/01/2018,1200,18/12/2017 17:14,946,live,28,FR,1148.16,1456.43
79334241,"NINDYAA — A New Kind of Bed Sheet, Beautifully Crafted.",Product Design,Design,EUR,13/09/2016,20000,09/08/2016 05:54,22182,successful,312,DE,24901.49,22451.98
79349049,The Titus Lunter Amonkhet Art Extravaganza,Art,Art,EUR,17/06/2017,3800,18/05/2017 11:06,14776,successful,169,NL,16509.31,4245.76
79670952,Your name in the dark,Nature,Photography,EUR,18/10/2015,400,18/09/2015 00:27,438,successful,9,IT,485.48,443.36
79704291,ULTRA,Tabletop Games,Games,EUR,31/12/2017,5000,09/12/2017 14:55,1251,failed,56,IT,1506.83,6022.5
79708498,MANIAX 1. Album Produktion,Pop,Music,EUR,07/10/2017,2000,12/09/2017 18:34,2055,successful,26,DE,2426.96,2362
80040014,PUEDE APRENDER A PATINAR EN 2 MINUTOS. IMPEDIMOS QUE CAIGA,Gadgets,Technology,EUR,24/04/2016,10000,25/03/2016 19:12,1128,canceled,12,ES,1286.26,11403.03
80308296,ESSENCE,Video Games,Games,EUR,13/10/2015,60000,09/09/2015 19:22,7814,failed,237,DE,8876.72,68160.13
80826980,FitSmoke: your personal trainer against smoking addiction.,Gadgets,Technology,EUR,18/01/2018,35000,19/12/2017 18:08,2114,live,42,IT,2565.75,42479.34
80888771,Modern Handcrafted Dress Shoes [REINVENTED],Footwear,Fashion,EUR,12/07/2017,5000,07/06/2017 12:42,17303,successful,123,NL,19751.38,5707.5
